"","Network","Show_Name","dct_values","period"
"338","BRVO","GGD",0.0771427577326531,38
"339","BRVO","GGD",0.117922200842131,39
"340","BRVO","GGD",0.158250638404054,40
"341","BRVO","GGD",0.198056269319357,41
"342","BRVO","GGD",0.237270300543279,42
"343","BRVO","GGD",0.275827131437064,43
"344","BRVO","GGD",0.313664524674325,44
"345","BRVO","GGD",0.350723763114397,45
"346","BRVO","GGD",0.386949792111165,46
"347","BRVO","GGD",0.422291346783996,47
"348","BRVO","GGD",0.456701063837299,48
"349","BRVO","GGD",0.49013557757674,49
"350","BRVO","GGD",0.522555599832884,50
"351","BRVO","GGD",0.553925983566873,51
"352","BRVO","GGD",0.584215769997353,52
"353","BRVO","GGD",0.613398219153058,53
"354","BRVO","GGD",0.64145082382088,54
"355","BRVO","GGD",0.668355306924783,55
"356","BRVO","GGD",0.694097602436128,56
"357","BRVO","GGD",0.718667819980785,57
"358","BRVO","GGD",0.742060193372424,58
"359","BRVO","GGD",0.764273013364409,59
"360","BRVO","GGD",0.785308544974512,60
"361","BRVO","GGD",0.805172929796988,61
"362","BRVO","GGD",0.823876073775115,62
"363","BRVO","GGD",0.841431520963946,63
"364","BRVO","GGD",0.85785631386748,64
"365","BRVO","GGD",0.873170840986505,65
"366","BRVO","GGD",0.887398672262866,66
"367","BRVO","GGD",0.900566383152541,67
"368","BRVO","GGD",0.912703368103695,68
"369","BRVO","GGD",0.923841644256342,69
"370","BRVO","GGD",0.934015646217613,70
"371","BRVO","GGD",0.943262012800363,71
"372","BRVO","GGD",0.951619366643117,72
"373","BRVO","GGD",0.959128087655885,73
"374","BRVO","GGD",0.965830081259108,74
"375","BRVO","GGD",0.971768542401843,75
"376","BRVO","GGD",0.976987716360161,76
"377","BRVO","GGD",0.981532657327621,77
"378","BRVO","GGD",0.985448985816467,78
"379","BRVO","GGD",0.988782645890904,79
"380","BRVO","GGD",0.99157966325246,80
"381","BRVO","GGD",0.993885905191945,81
"382","BRVO","GGD",0.995746843413013,82
"383","BRVO","GGD",0.997207320718783,83
"384","BRVO","GGD",0.998311322535434,84
"385","BRVO","GGD",0.999101754225306,85
"386","BRVO","GGD",0.999620225116804,86
"387","BRVO","GGD",0.999906840149459,87
"388","BRVO","GGD",1,88
"389","BRVO","GGD",0.999936210519298,89
"390","BRVO","GGD",0.999749902270748,90
"391","BRVO","GGD",0.999473260918201,91
"392","BRVO","GGD",0.999136069166112,92
"393","BRVO","GGD",0.998765560906336,93
