"","Network","Show_Name","Season_num","dct_values","period"
"347","BRVO","BELOW DECK",4,0.947492583566358,47
"348","BRVO","BELOW DECK",4,0.931069046774443,48
"349","BRVO","BELOW DECK",4,0.912365163757703,49
"350","BRVO","BELOW DECK",4,0.891386102764353,50
"351","BRVO","BELOW DECK",4,0.868145909343137,51
"352","BRVO","BELOW DECK",4,0.842667518759138,52
"353","BRVO","BELOW DECK",4,0.814982733359446,53
"354","BRVO","BELOW DECK",4,0.785132164910998,54
"355","BRVO","BELOW DECK",4,0.75316514207122,55
"356","BRVO","BELOW DECK",4,0.719139583289772,56
"357","BRVO","BELOW DECK",4,0.6831218355763,57
"358","BRVO","BELOW DECK",4,0.645186479704053,58
"359","BRVO","BELOW DECK",4,0.605416102551967,59
"360","BRVO","BELOW DECK",4,0.563901037417874,60
"361","BRVO","BELOW DECK",4,0.520739073262321,61
"362","BRVO","BELOW DECK",4,0.476035133965605,62
"363","BRVO","BELOW DECK",4,0.429900928799509,63
"364","BRVO","BELOW DECK",4,0.382454575429468,64
"365","BRVO","BELOW DECK",4,0.333820196871958,65
"366","BRVO","BELOW DECK",4,0.284127493935459,66
"367","BRVO","BELOW DECK",4,0.233511294770898,67
"368","BRVO","BELOW DECK",4,0.18211108324865,68
"369","BRVO","BELOW DECK",4,0.13007050796372,69
"370","BRVO","BELOW DECK",4,0.0775368737481184,70
"371","BRVO","BELOW DECK",4,0.0246606176395265,71
"372","BRVO","BELOW DECK",4,-0.0284052286821634,72
"373","BRVO","BELOW DECK",4,-0.0815055879243636,73
"374","BRVO","BELOW DECK",4,-0.134483895564757,74
"375","BRVO","BELOW DECK",4,-0.187182665436979,75
"376","BRVO","BELOW DECK",4,-0.239444060338525,76
"377","BRVO","BELOW DECK",4,-0.291110465459191,77
"378","BRVO","BELOW DECK",4,-0.342025062415844,78
"379","BRVO","BELOW DECK",4,-0.39203240167541,79
"380","BRVO","BELOW DECK",4,-0.440978971152868,80
"381","BRVO","BELOW DECK",4,-0.488713758784551,81
"382","BRVO","BELOW DECK",4,-0.535088806899215,82
"383","BRVO","BELOW DECK",4,-0.579959756240126,83
"384","BRVO","BELOW DECK",4,-0.623186377530481,84
"385","BRVO","BELOW DECK",4,-0.664633088522024,85
"386","BRVO","BELOW DECK",4,-0.704169454522162,86
"387","BRVO","BELOW DECK",4,-0.741670670458334,87
"388","BRVO","BELOW DECK",4,-0.777018022609444,88
"389","BRVO","BELOW DECK",4,-0.810099328212488,89
"390","BRVO","BELOW DECK",4,-0.840809351238006,90
"391","BRVO","BELOW DECK",4,-0.869050192720068,91
"392","BRVO","BELOW DECK",4,-0.894731654125007,92
"393","BRVO","BELOW DECK",4,-0.917771572347542,93
"394","BRVO","BELOW DECK",4,-0.938096125032912,94
"395","BRVO","BELOW DECK",4,-0.955640105038749,95
"396","BRVO","BELOW DECK",4,-0.970347162970166,96
"397","BRVO","BELOW DECK",4,-0.982170016845504,97
"398","BRVO","BELOW DECK",4,-0.991070628077837,98
"399","BRVO","BELOW DECK",4,-0.997020343088192,99
"400","BRVO","BELOW DECK",4,-1,100
"401","BRVO","BLOOD SWEAT HEELS",1,1,1
"402","BRVO","BLOOD SWEAT HEELS",1,0.998085671596136,2
"403","BRVO","BLOOD SWEAT HEELS",1,0.994261648937126,3
