"","Show_Name","s1_cluster","Network","dct_values","period"
"313","BITTEN","2","SYFY",-0.98091252361577,4
"314","BITTEN","2","SYFY",-0.968259197214473,5
"315","BITTEN","2","SYFY",-0.952522849468645,6
"316","BITTEN","2","SYFY",-0.933756574772474,7
"317","BITTEN","2","SYFY",-0.91202364288601,8
"318","BITTEN","2","SYFY",-0.887397259888901,9
"319","BITTEN","2","SYFY",-0.85996029166846,10
"320","BITTEN","2","SYFY",-0.829804951021134,11
"321","BITTEN","2","SYFY",-0.797032449588262,12
"322","BITTEN","2","SYFY",-0.761752615984187,13
"323","BITTEN","2","SYFY",-0.724083481606365,14
"324","BITTEN","2","SYFY",-0.684150835743159,15
"325","BITTEN","2","SYFY",-0.642087751714485,16
"326","BITTEN","2","SYFY",-0.598034085892992,17
"327","BITTEN","2","SYFY",-0.552135951559229,18
"328","BITTEN","2","SYFY",-0.504545169641631,19
"329","BITTEN","2","SYFY",-0.455418698482008,20
"330","BITTEN","2","SYFY",-0.404918044848524,21
"331","BITTEN","2","SYFY",-0.35320865849048,22
"332","BITTEN","2","SYFY",-0.300459312592818,23
"333","BITTEN","2","SYFY",-0.246841472542429,24
"334","BITTEN","2","SYFY",-0.1925286554631,25
"335","BITTEN","2","SYFY",-0.137695783010965,26
"336","BITTEN","2","SYFY",-0.0825185299475575,27
"337","BITTEN","2","SYFY",-0.0271726710229595,28
"338","BITTEN","2","SYFY",0.0281665712930335,29
"339","BITTEN","2","SYFY",0.0833251756984532,30
"340","BITTEN","2","SYFY",0.138130965046563,31
"341","BITTEN","2","SYFY",0.192414240938902,32
"342","BITTEN","2","SYFY",0.246008407463602,33
"343","BITTEN","2","SYFY",0.777430623062024,73
"344","BITTEN","2","SYFY",0.751278856498778,74
"345","BITTEN","2","SYFY",0.724472838441876,75
"346","BITTEN","2","SYFY",0.697160344657753,76
"347","BITTEN","2","SYFY",0.669489890616768,77
"348","BITTEN","2","SYFY",0.641610105179308,78
"349","BITTEN","2","SYFY",0.613669105116656,79
"350","BITTEN","2","SYFY",0.585813872973511,80
"351","BITTEN","2","SYFY",0.558189640764549,81
"352","BITTEN","2","SYFY",0.530939281973032,82
"353","BITTEN","2","SYFY",0.710783781350537,43
"354","BITTEN","2","SYFY",0.747262869535288,44
"355","BITTEN","2","SYFY",0.781497891632945,45
"356","BITTEN","2","SYFY",0.813410312097334,46
"357","BITTEN","2","SYFY",0.842931072703455,47
"358","BITTEN","2","SYFY",0.870000808949622,48
"359","BITTEN","2","SYFY",0.894570027951305,49
"360","BITTEN","2","SYFY",0.916599247180246,50
"361","BITTEN","2","SYFY",0.93605909355722,51
"362","BITTEN","2","SYFY",0.952930362563257,52
"363","BITTEN","2","SYFY",0.967204037192226,53
"364","BITTEN","2","SYFY",0.978881266725918,54
"365","BITTEN","2","SYFY",0.987973305471632,55
"366","BITTEN","2","SYFY",0.994501411759857,56
"367","BITTEN","2","SYFY",0.998496707656675,57
"368","BITTEN","2","SYFY",1,58
"369","BITTEN","2","SYFY",0.999061563521513,59
"370","BITTEN","2","SYFY",0.995740886965186,60
"371","BITTEN","2","SYFY",0.990106383259188,61
"372","BITTEN","2","SYFY",0.982235064939246,62
"373","BITTEN","2","SYFY",0.972212186158309,63
"374","BITTEN","2","SYFY",0.960130852748739,64
"375","BITTEN","2","SYFY",0.946091601928602,65
"376","BITTEN","2","SYFY",0.930201953363048,66
"377","BITTEN","2","SYFY",0.912575933403884,67
"378","BITTEN","2","SYFY",0.893333574435846,68
"379","BITTEN","2","SYFY",0.872600391355256,69
"380","BITTEN","2","SYFY",0.850506837296441,70
"381","BITTEN","2","SYFY",0.82718774080211,71
"382","BITTEN","2","SYFY",0.802781726706346,72
"383","BITTEN","2","SYFY",0.428418441343642,86
"384","BITTEN","2","SYFY",0.405056994689143,87
"385","BITTEN","2","SYFY",0.382844734192697,88
"386","BITTEN","2","SYFY",0.361892195074292,89
"387","BITTEN","2","SYFY",0.342303269421477,90
"388","BITTEN","2","SYFY",0.324174775250974,91
"389","BITTEN","2","SYFY",0.307596055158664,92
"390","BITTEN","2","SYFY",0.292648606161023,93
"391","BITTEN","2","SYFY",0.27940574220606,94
"392","BITTEN","2","SYFY",0.267932290701398,95
"393","BITTEN","2","SYFY",0.504202714285341,83
"394","BITTEN","2","SYFY",0.478116315451616,84
"395","BITTEN","2","SYFY",0.452812354609246,85
"396","BITTEN","2","SYFY",0.240718130453297,99
"397","BITTEN","2","SYFY",0.238750403888094,100
"398","BITTEN","2","SYFY",0.258284324271061,96
"399","BITTEN","2","SYFY",0.250508928811947,97
"400","BITTEN","2","SYFY",0.244644008775682,98
"401","BLOOD SWEAT HEELS","4","BRVO",0.945708281721873,6
"402","BLOOD SWEAT HEELS","4","BRVO",0.989060340870852,3
"403","BLOOD SWEAT HEELS","4","BRVO",0.978161434482043,4
"404","BLOOD SWEAT HEELS","4","BRVO",0.963692788129515,5
"405","BLOOD SWEAT HEELS","4","BRVO",0.840141105840235,10
"406","BLOOD SWEAT HEELS","4","BRVO",0.924274871318677,7
"407","BLOOD SWEAT HEELS","4","BRVO",0.899472328853291,8
"408","BLOOD SWEAT HEELS","4","BRVO",0.871392932062256,9
"409","BLOOD SWEAT HEELS","4","BRVO",1,1
"410","BLOOD SWEAT HEELS","4","BRVO",0.996348912998728,2
"411","BLOOD SWEAT HEELS","4","BRVO",-0.146406352026006,29
"412","BLOOD SWEAT HEELS","4","BRVO",-0.205380659366106,30
"413","BLOOD SWEAT HEELS","4","BRVO",-0.263575774917455,31
"414","BLOOD SWEAT HEELS","4","BRVO",-0.320782821943446,32
"415","BLOOD SWEAT HEELS","4","BRVO",-0.376797287420217,33
"416","BLOOD SWEAT HEELS","4","BRVO",-0.431419808177996,34
"417","BLOOD SWEAT HEELS","4","BRVO",-0.484456936280824,35
"418","BLOOD SWEAT HEELS","4","BRVO",-0.535721880645252,36
"419","BLOOD SWEAT HEELS","4","BRVO",-0.58503522199268,37
"420","BLOOD SWEAT HEELS","4","BRVO",-0.632225598335717,38
"421","BLOOD SWEAT HEELS","4","BRVO",-0.677130358315536,39
"422","BLOOD SWEAT HEELS","4","BRVO",-0.719596179834467,40
"423","BLOOD SWEAT HEELS","4","BRVO",-0.759479651565341,41
"424","BLOOD SWEAT HEELS","4","BRVO",-0.796647815065887,42
"425","BLOOD SWEAT HEELS","4","BRVO",-0.830978665382278,43
"426","BLOOD SWEAT HEELS","4","BRVO",-0.862361608189972,44
"427","BLOOD SWEAT HEELS","4","BRVO",-0.890697871691747,45
"428","BLOOD SWEAT HEELS","4","BRVO",-0.915900871671627,46
"429","BLOOD SWEAT HEELS","4","BRVO",-0.93789652828839,47
"430","BLOOD SWEAT HEELS","4","BRVO",-0.956623533383054,48
"431","BLOOD SWEAT HEELS","4","BRVO",-0.972033567270073,49
"432","BLOOD SWEAT HEELS","4","BRVO",-0.984091464181544,50
"433","BLOOD SWEAT HEELS","4","BRVO",0.805833016430446,11
"434","BLOOD SWEAT HEELS","4","BRVO",0.768596120045935,12
"435","BLOOD SWEAT HEELS","4","BRVO",0.728568667696061,13
"436","BLOOD SWEAT HEELS","4","BRVO",0.685899168164705,14
"437","BLOOD SWEAT HEELS","4","BRVO",0.640745811251094,15
"438","BLOOD SWEAT HEELS","4","BRVO",0.593275853540224,16
"439","BLOOD SWEAT HEELS","4","BRVO",0.543664969117039,17
"440","BLOOD SWEAT HEELS","4","BRVO",0.492096567776135,18
"441","BLOOD SWEAT HEELS","4","BRVO",0.438761083406334,19
"442","BLOOD SWEAT HEELS","4","BRVO",0.383855235346497,20
"443","BLOOD SWEAT HEELS","4","BRVO",0.327581265614926,21
