"","Show_Name","s1_cluster","Network","dct_values","period"
"298","BELOW DECK","4","BRVO",0.9659140046104,96
"299","BELOW DECK","4","BRVO",0.979499796695081,97
"300","BELOW DECK","4","BRVO",1,100
"301","BITTEN","3","SYFY",-1,1
"302","BITTEN","3","SYFY",-0.998245395813084,2
"303","BITTEN","3","SYFY",-0.201915602365946,34
"304","BITTEN","3","SYFY",-0.164059952589987,35
"305","BITTEN","3","SYFY",-0.126174194056507,36
"306","BITTEN","3","SYFY",-0.0883249914256184,37
"307","BITTEN","3","SYFY",-0.0505775799415085,38
"308","BITTEN","3","SYFY",-0.0129955910130494,39
"309","BITTEN","3","SYFY",0.0243591146896531,40
"310","BITTEN","3","SYFY",0.0614266060471875,41
"311","BITTEN","3","SYFY",0.0981490316686913,42
"312","BITTEN","3","SYFY",-0.994740191229456,3
"313","BITTEN","3","SYFY",-0.989492380910899,4
"314","BITTEN","3","SYFY",-0.98251392460167,5
"315","BITTEN","3","SYFY",-0.973820708564996,6
"316","BITTEN","3","SYFY",-0.963432494388856,7
"317","BITTEN","3","SYFY",-0.951372855351719,8
"318","BITTEN","3","SYFY",-0.937669100585226,9
"319","BITTEN","3","SYFY",-0.922352187316123,10
"320","BITTEN","3","SYFY",-0.905456621514046,11
"321","BITTEN","3","SYFY",-0.887020347314718,12
"322","BITTEN","3","SYFY",-0.867084625629709,13
"323","BITTEN","3","SYFY",-0.845693902393814,14
"324","BITTEN","3","SYFY",-0.822895666939371,15
"325","BITTEN","3","SYFY",-0.79874030102309,16
"326","BITTEN","3","SYFY",-0.773280919065261,17
"327","BITTEN","3","SYFY",-0.746573200193269,18
"328","BITTEN","3","SYFY",-0.718675212711166,19
"329","BITTEN","3","SYFY",-0.689647231644395,20
"330","BITTEN","3","SYFY",-0.659551550033644,21
"331","BITTEN","3","SYFY",-0.628452284674019,22
"332","BITTEN","3","SYFY",-0.596415177015329,23
"333","BITTEN","3","SYFY",-0.563507389955956,24
"334","BITTEN","3","SYFY",-0.529797301276812,25
"335","BITTEN","3","SYFY",-0.495354294472846,26
"336","BITTEN","3","SYFY",-0.460248547747713,27
"337","BITTEN","3","SYFY",-0.424550821942352,28
"338","BITTEN","3","SYFY",-0.388332248170384,29
"339","BITTEN","3","SYFY",-0.351664115932413,30
