"","name","average.between","average.within","wb.ratio","widestgap","dunn2","avg.silwidth","within.cluster.ss","cluster.number","algorithm","season","stream","data"
"143","tadpole_C3_growth_sep_3cl",14.5965781365566,9.56419752210278,0.655235592385148,10.1017097237057,1.23129077332029,0.278653469375565,2478.4466383105,3,"TADpole","sep","C3","growth"
"144","tadpole_C3_growth_sep_5cl",13.7821579934679,8.9508822957655,0.649454337993211,9.72549654498149,0.93715961404638,0.224686886466415,1961.94979983018,5,"TADpole","sep","C3","growth"
"145","tadpole_LS_raw_cont_3cl",10.7539307130529,3.29817397486646,0.306694739149027,4.91540124861303,1.5449215189121,0.536834029722015,490.704251162312,3,"TADpole","cont","LS","raw"
"146","tadpole_LS_raw_cont_5cl",8.72444091747909,2.34007419613513,0.268220533357831,4.52833588735468,0.806336430811554,0.433307586935739,294.837039443541,5,"TADpole","cont","LS","raw"
"147","tadpole_LS_raw_s1_3cl",10.9738964643376,4.77492261554815,0.43511642660977,5.281530866071,1.42663792764956,0.439144989569668,885.651777473949,3,"TADpole","s1","LS","raw"
"148","tadpole_LS_raw_s1_5cl",10.6642568634896,3.92733381183185,0.368270744235125,5.281530866071,1.16858311523488,0.414062210960672,482.68251884365,5,"TADpole","s1","LS","raw"
"149","tadpole_LS_raw_s2_3cl",10.9053983709429,4.50247513655341,0.412866635715951,6.36577762367761,2.05310920058887,0.491294639719464,668.540738251965,3,"TADpole","s2","LS","raw"
"150","tadpole_LS_raw_s2_4cl",10.4639662843278,3.96185649968264,0.378619004690071,6.36577762367761,1.55950981188324,0.42174685440533,509.748810280029,4,"TADpole","s2","LS","raw"
"151","tadpole_LS_raw_sep_3cl",14.4069053471363,10.6151757885017,0.736811656127919,7.87140489808752,1.01538694257705,0.195473889947721,3003.05617002786,3,"TADpole","sep","LS","raw"
"152","tadpole_LS_raw_sep_5cl",14.4186127825044,9.93882408828832,0.689305152874911,8.49271725680166,1.04032054734818,0.17782808346019,2246.69819392073,5,"TADpole","sep","LS","raw"
"153","tadpole_LS_growth_cont_3cl",11.3306678470397,5.04333887257117,0.445105173027272,2.70259797016348,1.58934342379795,0.44680042706128,765.783810317982,3,"TADpole","cont","LS","growth"
"154","tadpole_LS_growth_cont_5cl",10.729343328254,4.3116365710767,0.401854655887719,2.70259797016348,1.00083080764664,0.366520798938256,499.833029070567,5,"TADpole","cont","LS","growth"
"155","tadpole_LS_growth_s1_3cl",11.1586759392553,5.04372853756501,0.452000628481521,3.62662021543935,1.62369513354188,0.426866707598954,793.662781226466,3,"TADpole","s1","LS","growth"
"156","tadpole_LS_growth_s1_5cl",10.3521615869697,2.50941686205365,0.242405109403651,2.87825023172627,1.6528083771422,0.581124738841803,233.644592158529,5,"TADpole","s1","LS","growth"
"157","tadpole_LS_growth_s2_3cl",10.0123323009275,5.80789956216685,0.580074590775302,6.92321556113481,1.32948474390807,0.295722021562585,973.422749175734,3,"TADpole","s2","LS","growth"
"158","tadpole_LS_growth_s2_4cl",9.69110925668893,4.06379822077207,0.419332618499495,4.61452382818605,0.646286448016321,0.448749561587389,520.68475064623,4,"TADpole","s2","LS","growth"
"159","tadpole_LS_growth_sep_3cl",14.5676303943107,9.93942979456477,0.682295577628503,10.5410860756808,1.10706122109203,0.230083271006668,2652.4047046971,3,"TADpole","sep","LS","growth"
"160","tadpole_LS_growth_sep_5cl",13.7399557336056,8.89942696479379,0.647704194783344,8.64071355439702,0.810955896461024,0.206429941801587,1871.65088537284,5,"TADpole","sep","LS","growth"
"161","tadpole_C3_LS_raw_avg_s1_3cl",11.7048813211093,3.86929507545109,0.330571064268115,3.66670000456094,2.11769937364346,0.600304499844453,576.723626028901,3,"TADpole","s1","C3+LS","raw avg"
"162","tadpole_C3_LS_raw_avg_s1_5cl",11.0003324773762,2.88224257008504,0.262014132392163,3.66670000456094,1.21917466114865,0.550891080830886,320.486850064938,5,"TADpole","s1","C3+LS","raw avg"
"163","tadpole_C3_LS_raw_diff_s1_3cl",11.7309625287306,4.44101504388531,0.378572093552316,3.14007059169233,1.82203992570912,0.534821259167071,663.464969800548,3,"TADpole","s1","C3+LS","raw diff"
"164","tadpole_C3_LS_raw_diff_s1_5cl",10.7666607776539,4.08998427445222,0.379874908192608,5.4981469947432,1.39573289530335,0.296299103435368,528.242641373441,5,"TADpole","s1","C3+LS","raw diff"
"165","tadpole_C3_LS_raw_s1_4cl",15.4314105040717,6.13171591485209,0.397352912958552,10.6934113415422,0.990212898303824,0.459627000788239,1214.54951839526,4,"TADpole","s1","C3+LS","raw"
"166","tadpole_C3_LS_raw_s1_5cl",15.1716206976985,5.29782331045018,0.349192971272597,10.6934113415422,1.03175596414401,0.418158899421279,965.200239477874,5,"TADpole","s1","C3+LS","raw"
"167","tadpole_C3_LS_growth_avg_s1_3cl",10.5582219287536,4.8948976886791,0.463610039806858,3.81434147072298,1.52364578687204,0.40716080724602,763.673201797,3,"TADpole","s1","C3+LS","growth avg"
"168","tadpole_C3_LS_growth_avg_s1_5cl",10.0159466387927,3.40893298015538,0.340350553281931,3.81434147072298,0.737142685803018,0.458504461931158,377.31971600113,5,"TADpole","s1","C3+LS","growth avg"
"169","tadpole_C3_LS_growth_diff_s1_3cl",11.1147511940249,4.93593286377525,0.444088471042763,3.51098234364351,1.77040666919189,0.4683453520942,767.76122575078,3,"TADpole","s1","C3+LS","growth diff"
"170","tadpole_C3_LS_growth_diff_s1_5cl",10.4969357726858,4.66291592887417,0.444216867650806,3.49968343798454,1.04478821849598,0.367568476196839,564.28757433348,5,"TADpole","s1","C3+LS","growth diff"
"171","tadpole_C3_LS_growth_s1_4cl",14.3560036395322,6.50225459833687,0.452929294363759,9.49632085671394,0.983411054545527,0.318135071783723,1257.79500118253,4,"TADpole","s1","C3+LS","growth"
"172","tadpole_C3_LS_growth_s1_5cl",14.2620475259763,5.87919654541453,0.412226683069624,9.49632085671394,1.11435176012263,0.345304218528949,953.061154620272,5,"TADpole","s1","C3+LS","growth"
"173","tadpole_raw_growth_C3_s1_3cl",14.7910741845803,10.0466510996643,0.679237422129758,9.90067593605088,1.12350220822121,0.26673134492432,2714.53407126009,3,"TADpole","s1","C3","raw+growth"
"174","tadpole_raw_growth_C3_s1_5cl",14.5239776830987,9.13961978557362,0.629278010817189,9.90067593605088,1.01824846687663,0.216610601649705,2151.05724324154,5,"TADpole","s1","C3","raw+growth"
"175","tadpole_raw_growth_LS_s1_3cl",15.2211802314489,9.34084693720538,0.61367428774715,10.6050380607191,1.19506302818753,0.301004175161333,2339.58549328434,3,"TADpole","s1","LS","raw+growth"
"176","tadpole_raw_growth_LS_s1_5cl",13.9921235923704,9.5700360620008,0.683958800022257,11.1508462878808,0.637288149935566,0.115448209826997,2195.71987132935,5,"TADpole","s1","LS","raw+growth"
